#Time,feature,NeutronCount_Epithermal_Cum1hrQualityFlag in []
2015-11-16T09:00:00.000000+0100,Jungfraujoch,155.565,42027.0
2015-11-16T10:00:00.000000+0100,Jungfraujoch,155.76,42027.0
2015-11-16T11:00:00.000000+0100,Jungfraujoch,155.69,42027.0
2015-11-16T12:00:00.000000+0100,Jungfraujoch,156.126,42027.0
2015-11-16T13:00:00.000000+0100,Jungfraujoch,156.416,42027.0
2015-11-16T14:00:00.000000+0100,Jungfraujoch,156.627,42027.0
2015-11-16T15:00:00.000000+0100,Jungfraujoch,156.948,42027.0
2015-11-16T16:00:00.000000+0100,Jungfraujoch,156.215,42027.0
2015-11-16T17:00:00.000000+0100,Jungfraujoch,156.379,42027.0
2015-11-16T18:00:00.000000+0100,Jungfraujoch,157.155,42027.0
2015-11-16T19:00:00.000000+0100,Jungfraujoch,156.419,42027.0
2015-11-16T20:00:00.000000+0100,Jungfraujoch,155.858,42027.0
2015-11-16T21:00:00.000000+0100,Jungfraujoch,155.178,42027.0
2015-11-16T22:00:00.000000+0100,Jungfraujoch,155.953,42027.0
2015-11-16T23:00:00.000000+0100,Jungfraujoch,155.518,42027.0
2015-11-17T00:00:00.000000+0100,Jungfraujoch,154.888,42027.0
2015-11-17T01:00:00.000000+0100,Jungfraujoch,154.472,42027.0
2015-11-17T02:00:00.000000+0100,Jungfraujoch,154.472,42027.0
2015-11-17T03:00:00.000000+0100,Jungfraujoch,154.037,42027.0
2015-11-17T04:00:00.000000+0100,Jungfraujoch,154.334,42027.0
2015-11-17T05:00:00.000000+0100,Jungfraujoch,154.03,42027.0
2015-11-17T06:00:00.000000+0100,Jungfraujoch,155.077,42027.0
2015-11-17T07:00:00.000000+0100,Jungfraujoch,154.812,42027.0
2015-11-17T08:00:00.000000+0100,Jungfraujoch,154.556,42027.0
2015-11-17T09:00:00.000000+0100,Jungfraujoch,155.374,42027.0
2015-11-17T10:00:00.000000+0100,Jungfraujoch,155.657,42027.0
2015-11-17T11:00:00.000000+0100,Jungfraujoch,155.835,42027.0
2015-11-17T12:00:00.000000+0100,Jungfraujoch,155.371,42027.0
2015-11-17T13:00:00.000000+0100,Jungfraujoch,156.738,42027.0
2015-11-17T14:00:00.000000+0100,Jungfraujoch,157.257,42027.0
2015-11-17T15:00:00.000000+0100,Jungfraujoch,156.547,42027.0
2015-11-17T16:00:00.000000+0100,Jungfraujoch,156.824,42027.0
2015-11-17T17:00:00.000000+0100,Jungfraujoch,156.732,42027.0
2015-11-17T18:00:00.000000+0100,Jungfraujoch,156.642,42027.0
2015-11-17T19:00:00.000000+0100,Jungfraujoch,157.309,42027.0
2015-11-17T20:00:00.000000+0100,Jungfraujoch,156.276,42027.0
2015-11-17T21:00:00.000000+0100,Jungfraujoch,156.355,42027.0
2015-11-17T22:00:00.000000+0100,Jungfraujoch,155.675,42027.0
2015-11-17T23:00:00.000000+0100,Jungfraujoch,155.11,42027.0
2015-11-18T00:00:00.000000+0100,Jungfraujoch,154.356,42027.0
2015-11-18T01:00:00.000000+0100,Jungfraujoch,153.95,42027.0
2015-11-18T02:00:00.000000+0100,Jungfraujoch,153.515,42027.0
2015-11-18T03:00:00.000000+0100,Jungfraujoch,153.538,42027.0
2015-11-18T04:00:00.000000+0100,Jungfraujoch,154.041,42027.0
2015-11-18T05:00:00.000000+0100,Jungfraujoch,155.193,42027.0
2015-11-18T06:00:00.000000+0100,Jungfraujoch,155.313,42027.0
2015-11-18T07:00:00.000000+0100,Jungfraujoch,155.626,42027.0
2015-11-18T08:00:00.000000+0100,Jungfraujoch,155.357,42027.0
2015-11-18T09:00:00.000000+0100,Jungfraujoch,155.929,42027.0
2015-11-18T10:00:00.000000+0100,Jungfraujoch,156.411,42027.0
2015-11-18T11:00:00.000000+0100,Jungfraujoch,156.933,42027.0
2015-11-18T12:00:00.000000+0100,Jungfraujoch,156.381,42027.0
2015-11-18T13:00:00.000000+0100,Jungfraujoch,157.477,42027.0
2015-11-18T14:00:00.000000+0100,Jungfraujoch,157.525,42027.0
2015-11-18T15:00:00.000000+0100,Jungfraujoch,156.635,42027.0
2015-11-18T16:00:00.000000+0100,Jungfraujoch,156.805,42027.0
2015-11-18T17:00:00.000000+0100,Jungfraujoch,157.328,42027.0
2015-11-18T18:00:00.000000+0100,Jungfraujoch,157.291,42027.0
2015-11-18T19:00:00.000000+0100,Jungfraujoch,156.989,42027.0
2015-11-18T20:00:00.000000+0100,Jungfraujoch,156.189,42027.0
2015-11-18T21:00:00.000000+0100,Jungfraujoch,155.221,42027.0
2015-11-18T22:00:00.000000+0100,Jungfraujoch,155.471,42027.0
2015-11-18T23:00:00.000000+0100,Jungfraujoch,155.753,42027.0
2015-11-19T00:00:00.000000+0100,Jungfraujoch,155.777,42027.0
2015-11-19T01:00:00.000000+0100,Jungfraujoch,155.909,42027.0
2015-11-19T02:00:00.000000+0100,Jungfraujoch,155.43,42027.0
2015-11-19T03:00:00.000000+0100,Jungfraujoch,155.717,42027.0
2015-11-19T04:00:00.000000+0100,Jungfraujoch,155.514,42027.0
2015-11-19T05:00:00.000000+0100,Jungfraujoch,155.542,42027.0
2015-11-19T06:00:00.000000+0100,Jungfraujoch,155.744,42027.0
2015-11-19T07:00:00.000000+0100,Jungfraujoch,155.376,42027.0
2015-11-19T08:00:00.000000+0100,Jungfraujoch,155.8,42027.0
2015-11-19T09:00:00.000000+0100,Jungfraujoch,155.743,42027.0
2015-11-19T10:00:00.000000+0100,Jungfraujoch,155.102,42027.0
2015-11-19T11:00:00.000000+0100,Jungfraujoch,156.017,42027.0
2015-11-19T12:00:00.000000+0100,Jungfraujoch,155.561,42027.0
2015-11-19T13:00:00.000000+0100,Jungfraujoch,155.731,42027.0
2015-11-19T14:00:00.000000+0100,Jungfraujoch,155.692,42027.0
2015-11-19T15:00:00.000000+0100,Jungfraujoch,155.484,42027.0
2015-11-19T16:00:00.000000+0100,Jungfraujoch,155.142,42027.0
2015-11-19T17:00:00.000000+0100,Jungfraujoch,154.76,42027.0
2015-11-19T18:00:00.000000+0100,Jungfraujoch,154.674,42027.0
2015-11-19T19:00:00.000000+0100,Jungfraujoch,154.648,42027.0
2015-11-19T20:00:00.000000+0100,Jungfraujoch,153.971,42027.0
2015-11-19T21:00:00.000000+0100,Jungfraujoch,153.552,42027.0
2015-11-19T22:00:00.000000+0100,Jungfraujoch,154.14,42027.0
2015-11-19T23:00:00.000000+0100,Jungfraujoch,154.262,42027.0
2015-11-20T00:00:00.000000+0100,Jungfraujoch,154.094,42027.0
2015-11-20T01:00:00.000000+0100,Jungfraujoch,153.43,42027.0
2015-11-20T02:00:00.000000+0100,Jungfraujoch,153.814,42027.0
2015-11-20T03:00:00.000000+0100,Jungfraujoch,153.185,42027.0
2015-11-20T04:00:00.000000+0100,Jungfraujoch,153.543,42027.0
2015-11-20T05:00:00.000000+0100,Jungfraujoch,154.334,42027.0
2015-11-20T06:00:00.000000+0100,Jungfraujoch,154.418,42027.0
2015-11-20T07:00:00.000000+0100,Jungfraujoch,153.946,42027.0
2015-11-20T08:00:00.000000+0100,Jungfraujoch,152.574,42027.0
2015-11-20T09:00:00.000000+0100,Jungfraujoch,152.487,42027.0
2015-11-20T10:00:00.000000+0100,Jungfraujoch,152.607,42027.0
2015-11-20T11:00:00.000000+0100,Jungfraujoch,152.748,42027.0
2015-11-20T12:00:00.000000+0100,Jungfraujoch,152.854,42027.0
2015-11-20T13:00:00.000000+0100,Jungfraujoch,154.229,42027.0
2015-11-20T14:00:00.000000+0100,Jungfraujoch,154.298,42027.0
2015-11-20T15:00:00.000000+0100,Jungfraujoch,154.307,42027.0
2015-11-20T16:00:00.000000+0100,Jungfraujoch,153.42,42027.0
2015-11-20T17:00:00.000000+0100,Jungfraujoch,153.36,42027.0
2015-11-20T18:00:00.000000+0100,Jungfraujoch,152.953,42027.0
2015-11-20T19:00:00.000000+0100,Jungfraujoch,153.465,42027.0
2015-11-20T20:00:00.000000+0100,Jungfraujoch,153.236,42027.0
2015-11-20T21:00:00.000000+0100,Jungfraujoch,153.042,42027.0
2015-11-20T22:00:00.000000+0100,Jungfraujoch,152.115,42027.0
2015-11-20T23:00:00.000000+0100,Jungfraujoch,151.13,42027.0
2015-11-21T00:00:00.000000+0100,Jungfraujoch,151.282,42027.0
2015-11-21T01:00:00.000000+0100,Jungfraujoch,152.393,42027.0
2015-11-21T02:00:00.000000+0100,Jungfraujoch,152.648,42027.0
2015-11-21T03:00:00.000000+0100,Jungfraujoch,153.281,42027.0
2015-11-21T04:00:00.000000+0100,Jungfraujoch,153.368,42027.0
2015-11-21T05:00:00.000000+0100,Jungfraujoch,153.37,42027.0
2015-11-21T06:00:00.000000+0100,Jungfraujoch,154.011,42027.0
2015-11-21T07:00:00.000000+0100,Jungfraujoch,154.787,42027.0
2015-11-21T08:00:00.000000+0100,Jungfraujoch,155.211,42027.0
2015-11-21T09:00:00.000000+0100,Jungfraujoch,155.677,42027.0
2015-11-21T10:00:00.000000+0100,Jungfraujoch,155.777,42027.0
2015-11-21T11:00:00.000000+0100,Jungfraujoch,156.218,42027.0
2015-11-21T12:00:00.000000+0100,Jungfraujoch,156.462,42027.0
2015-11-21T13:00:00.000000+0100,Jungfraujoch,156.951,42027.0
2015-11-21T14:00:00.000000+0100,Jungfraujoch,156.345,42027.0
2015-11-21T15:00:00.000000+0100,Jungfraujoch,156.255,42027.0
2015-11-21T16:00:00.000000+0100,Jungfraujoch,156.929,42027.0
2015-11-21T17:00:00.000000+0100,Jungfraujoch,156.444,42027.0
2015-11-21T18:00:00.000000+0100,Jungfraujoch,155.871,42027.0
2015-11-21T19:00:00.000000+0100,Jungfraujoch,155.769,42027.0
2015-11-21T20:00:00.000000+0100,Jungfraujoch,155.603,42027.0
2015-11-21T21:00:00.000000+0100,Jungfraujoch,155.199,42027.0
2015-11-21T22:00:00.000000+0100,Jungfraujoch,154.245,42027.0
2015-11-21T23:00:00.000000+0100,Jungfraujoch,154.046,42027.0
2015-11-22T00:00:00.000000+0100,Jungfraujoch,154.382,42027.0
2015-11-22T01:00:00.000000+0100,Jungfraujoch,154.034,42027.0
2015-11-22T02:00:00.000000+0100,Jungfraujoch,154.319,42027.0
2015-11-22T03:00:00.000000+0100,Jungfraujoch,154.034,42027.0
2015-11-22T04:00:00.000000+0100,Jungfraujoch,154.406,42027.0
2015-11-22T05:00:00.000000+0100,Jungfraujoch,154.095,42027.0
2015-11-22T06:00:00.000000+0100,Jungfraujoch,155.25,42027.0
2015-11-22T07:00:00.000000+0100,Jungfraujoch,156.123,42027.0
2015-11-22T08:00:00.000000+0100,Jungfraujoch,156.321,42027.0
2015-11-22T09:00:00.000000+0100,Jungfraujoch,157.253,42027.0
2015-11-22T10:00:00.000000+0100,Jungfraujoch,157.008,42027.0
2015-11-22T11:00:00.000000+0100,Jungfraujoch,156.658,42027.0
2015-11-22T12:00:00.000000+0100,Jungfraujoch,157.229,42027.0
2015-11-22T13:00:00.000000+0100,Jungfraujoch,157.511,42027.0
2015-11-22T14:00:00.000000+0100,Jungfraujoch,157.173,42027.0
2015-11-22T15:00:00.000000+0100,Jungfraujoch,156.95,42027.0
2015-11-22T16:00:00.000000+0100,Jungfraujoch,156.83,42027.0
2015-11-22T17:00:00.000000+0100,Jungfraujoch,157.442,42027.0
2015-11-22T18:00:00.000000+0100,Jungfraujoch,156.962,42027.0
2015-11-22T19:00:00.000000+0100,Jungfraujoch,156.182,42027.0
2015-11-22T20:00:00.000000+0100,Jungfraujoch,156.23,42027.0
2015-11-22T21:00:00.000000+0100,Jungfraujoch,155.612,42027.0
2015-11-22T22:00:00.000000+0100,Jungfraujoch,156.159,42027.0
2015-11-22T23:00:00.000000+0100,Jungfraujoch,155.958,42027.0
2015-11-23T00:00:00.000000+0100,Jungfraujoch,155.679,42027.0
2015-11-23T01:00:00.000000+0100,Jungfraujoch,156.089,42027.0
2015-11-23T02:00:00.000000+0100,Jungfraujoch,155.764,42027.0
2015-11-23T03:00:00.000000+0100,Jungfraujoch,155.686,42027.0
2015-11-23T04:00:00.000000+0100,Jungfraujoch,155.778,42027.0
2015-11-23T05:00:00.000000+0100,Jungfraujoch,155.511,42027.0
2015-11-23T06:00:00.000000+0100,Jungfraujoch,156.372,42027.0
2015-11-23T07:00:00.000000+0100,Jungfraujoch,156.64,42027.0
2015-11-23T08:00:00.000000+0100,Jungfraujoch,157.304,42027.0
2015-11-23T09:00:00.000000+0100,Jungfraujoch,157.631,42027.0
2015-11-23T10:00:00.000000+0100,Jungfraujoch,157.31,42027.0
2015-11-23T11:00:00.000000+0100,Jungfraujoch,158.15,42027.0
2015-11-23T12:00:00.000000+0100,Jungfraujoch,158.021,42027.0
2015-11-23T13:00:00.000000+0100,Jungfraujoch,158.572,42027.0
2015-11-23T14:00:00.000000+0100,Jungfraujoch,158.219,42027.0
2015-11-23T15:00:00.000000+0100,Jungfraujoch,157.608,42027.0
2015-11-23T16:00:00.000000+0100,Jungfraujoch,157.735,42027.0
2015-11-23T17:00:00.000000+0100,Jungfraujoch,157.534,42027.0
2015-11-23T18:00:00.000000+0100,Jungfraujoch,157.508,42027.0
2015-11-23T19:00:00.000000+0100,Jungfraujoch,157.317,42027.0
2015-11-23T20:00:00.000000+0100,Jungfraujoch,158.273,42027.0
2015-11-23T21:00:00.000000+0100,Jungfraujoch,157.671,42027.0
2015-11-23T22:00:00.000000+0100,Jungfraujoch,157.327,42027.0
2015-11-23T23:00:00.000000+0100,Jungfraujoch,157.407,42027.0
2015-11-24T00:00:00.000000+0100,Jungfraujoch,157.883,42027.0
2015-11-24T01:00:00.000000+0100,Jungfraujoch,156.981,42027.0
2015-11-24T02:00:00.000000+0100,Jungfraujoch,156.826,42027.0
2015-11-24T03:00:00.000000+0100,Jungfraujoch,157.224,42027.0
2015-11-24T04:00:00.000000+0100,Jungfraujoch,157.564,42027.0
2015-11-24T05:00:00.000000+0100,Jungfraujoch,156.71,42027.0
2015-11-24T06:00:00.000000+0100,Jungfraujoch,157.387,42027.0
2015-11-24T07:00:00.000000+0100,Jungfraujoch,157.357,42027.0
2015-11-24T08:00:00.000000+0100,Jungfraujoch,157.581,42027.0
2015-11-24T09:00:00.000000+0100,Jungfraujoch,157.881,42027.0
2015-11-24T10:00:00.000000+0100,Jungfraujoch,158.473,42027.0
2015-11-24T11:00:00.000000+0100,Jungfraujoch,157.962,42027.0
2015-11-24T12:00:00.000000+0100,Jungfraujoch,158.352,42027.0
2015-11-24T13:00:00.000000+0100,Jungfraujoch,158.089,42027.0
2015-11-24T14:00:00.000000+0100,Jungfraujoch,158.446,42027.0
2015-11-24T15:00:00.000000+0100,Jungfraujoch,158.404,42027.0
2015-11-24T16:00:00.000000+0100,Jungfraujoch,157.943,42027.0
2015-11-24T17:00:00.000000+0100,Jungfraujoch,157.588,42027.0
2015-11-24T18:00:00.000000+0100,Jungfraujoch,158.065,42027.0
2015-11-24T19:00:00.000000+0100,Jungfraujoch,157.743,42027.0
2015-11-24T20:00:00.000000+0100,Jungfraujoch,158.087,42027.0
2015-11-24T21:00:00.000000+0100,Jungfraujoch,157.946,42027.0
2015-11-24T22:00:00.000000+0100,Jungfraujoch,157.559,42027.0
2015-11-24T23:00:00.000000+0100,Jungfraujoch,157.459,42027.0
2015-11-25T00:00:00.000000+0100,Jungfraujoch,157.39,42027.0
2015-11-25T01:00:00.000000+0100,Jungfraujoch,157.285,42027.0
2015-11-25T02:00:00.000000+0100,Jungfraujoch,156.879,42027.0
2015-11-25T03:00:00.000000+0100,Jungfraujoch,157.108,42027.0
2015-11-25T04:00:00.000000+0100,Jungfraujoch,157.17,42027.0
2015-11-25T05:00:00.000000+0100,Jungfraujoch,157.391,42027.0
2015-11-25T06:00:00.000000+0100,Jungfraujoch,157.977,42027.0
2015-11-25T07:00:00.000000+0100,Jungfraujoch,159.106,42027.0
2015-11-25T08:00:00.000000+0100,Jungfraujoch,159.632,42027.0
2015-11-25T09:00:00.000000+0100,Jungfraujoch,158.688,42027.0
2015-11-25T10:00:00.000000+0100,Jungfraujoch,159.559,42027.0
2015-11-25T11:00:00.000000+0100,Jungfraujoch,158.592,42027.0
2015-11-25T12:00:00.000000+0100,Jungfraujoch,158.444,42027.0
2015-11-25T13:00:00.000000+0100,Jungfraujoch,158.51,42027.0
2015-11-25T14:00:00.000000+0100,Jungfraujoch,158.258,42027.0
2015-11-25T15:00:00.000000+0100,Jungfraujoch,157.409,42027.0
2015-11-25T16:00:00.000000+0100,Jungfraujoch,157.241,42027.0
2015-11-25T17:00:00.000000+0100,Jungfraujoch,157.171,42027.0
2015-11-25T18:00:00.000000+0100,Jungfraujoch,157.494,42027.0
2015-11-25T19:00:00.000000+0100,Jungfraujoch,157.319,42027.0
2015-11-25T20:00:00.000000+0100,Jungfraujoch,158.226,42027.0
2015-11-25T21:00:00.000000+0100,Jungfraujoch,157.713,42027.0
2015-11-25T22:00:00.000000+0100,Jungfraujoch,157.425,42027.0
2015-11-25T23:00:00.000000+0100,Jungfraujoch,156.706,42027.0
2015-11-26T00:00:00.000000+0100,Jungfraujoch,156.206,42027.0
2015-11-26T01:00:00.000000+0100,Jungfraujoch,156.344,42027.0
2015-11-26T02:00:00.000000+0100,Jungfraujoch,156.162,42027.0
2015-11-26T03:00:00.000000+0100,Jungfraujoch,156.445,42027.0
2015-11-26T04:00:00.000000+0100,Jungfraujoch,155.923,42027.0
2015-11-26T05:00:00.000000+0100,Jungfraujoch,155.595,42027.0
2015-11-26T06:00:00.000000+0100,Jungfraujoch,156.179,42027.0
2015-11-26T07:00:00.000000+0100,Jungfraujoch,157.415,42027.0
2015-11-26T08:00:00.000000+0100,Jungfraujoch,157.128,42027.0
2015-11-26T09:00:00.000000+0100,Jungfraujoch,157.202,42027.0
2015-11-26T10:00:00.000000+0100,Jungfraujoch,157.27,42027.0
2015-11-26T11:00:00.000000+0100,Jungfraujoch,157.466,42027.0
2015-11-26T12:00:00.000000+0100,Jungfraujoch,157.46,42027.0
2015-11-26T13:00:00.000000+0100,Jungfraujoch,157.709,42027.0
2015-11-26T14:00:00.000000+0100,Jungfraujoch,158.28,42027.0
2015-11-26T15:00:00.000000+0100,Jungfraujoch,158.615,42027.0
2015-11-26T16:00:00.000000+0100,Jungfraujoch,158.49,42027.0
2015-11-26T17:00:00.000000+0100,Jungfraujoch,159.005,42027.0
2015-11-26T18:00:00.000000+0100,Jungfraujoch,159.561,42027.0
2015-11-26T19:00:00.000000+0100,Jungfraujoch,159.818,42027.0
2015-11-26T20:00:00.000000+0100,Jungfraujoch,160.277,42027.0
2015-11-26T21:00:00.000000+0100,Jungfraujoch,159.261,42027.0
2015-11-26T22:00:00.000000+0100,Jungfraujoch,159.116,42027.0
2015-11-26T23:00:00.000000+0100,Jungfraujoch,158.347,42027.0
2015-11-27T00:00:00.000000+0100,Jungfraujoch,157.633,42027.0
2015-11-27T01:00:00.000000+0100,Jungfraujoch,157.868,42027.0
2015-11-27T02:00:00.000000+0100,Jungfraujoch,156.587,42027.0
2015-11-27T03:00:00.000000+0100,Jungfraujoch,156.787,42027.0
2015-11-27T04:00:00.000000+0100,Jungfraujoch,156.679,42027.0
2015-11-27T05:00:00.000000+0100,Jungfraujoch,156.973,42027.0
2015-11-27T06:00:00.000000+0100,Jungfraujoch,157.24,42027.0
2015-11-27T07:00:00.000000+0100,Jungfraujoch,156.961,42027.0
2015-11-27T08:00:00.000000+0100,Jungfraujoch,157.03,42027.0
2015-11-27T09:00:00.000000+0100,Jungfraujoch,156.879,42027.0
2015-11-27T10:00:00.000000+0100,Jungfraujoch,157.174,42027.0
2015-11-27T11:00:00.000000+0100,Jungfraujoch,157.365,42027.0
2015-11-27T12:00:00.000000+0100,Jungfraujoch,156.974,42027.0
2015-11-27T13:00:00.000000+0100,Jungfraujoch,157.262,42027.0
2015-11-27T14:00:00.000000+0100,Jungfraujoch,157.325,42027.0
2015-11-27T15:00:00.000000+0100,Jungfraujoch,157.831,42027.0
2015-11-27T16:00:00.000000+0100,Jungfraujoch,157.825,42027.0
2015-11-27T17:00:00.000000+0100,Jungfraujoch,158.297,42027.0
2015-11-27T18:00:00.000000+0100,Jungfraujoch,158.52,42027.0
2015-11-27T19:00:00.000000+0100,Jungfraujoch,158.145,42027.0
2015-11-27T20:00:00.000000+0100,Jungfraujoch,157.941,42027.0
2015-11-27T21:00:00.000000+0100,Jungfraujoch,157.428,42027.0
2015-11-27T22:00:00.000000+0100,Jungfraujoch,157.875,42027.0
2015-11-27T23:00:00.000000+0100,Jungfraujoch,157.684,42027.0
2015-11-28T00:00:00.000000+0100,Jungfraujoch,157.546,42027.0
2015-11-28T01:00:00.000000+0100,Jungfraujoch,157.318,42027.0
2015-11-28T02:00:00.000000+0100,Jungfraujoch,157.162,42027.0
2015-11-28T03:00:00.000000+0100,Jungfraujoch,156.593,42027.0
2015-11-28T04:00:00.000000+0100,Jungfraujoch,156.341,42027.0
2015-11-28T05:00:00.000000+0100,Jungfraujoch,156.784,42027.0
2015-11-28T06:00:00.000000+0100,Jungfraujoch,155.977,42027.0
2015-11-28T07:00:00.000000+0100,Jungfraujoch,156.313,42027.0
2015-11-28T08:00:00.000000+0100,Jungfraujoch,155.73,42027.0
2015-11-28T09:00:00.000000+0100,Jungfraujoch,156.404,42027.0
2015-11-28T10:00:00.000000+0100,Jungfraujoch,156.324,42027.0
2015-11-28T11:00:00.000000+0100,Jungfraujoch,155.357,42027.0
2015-11-28T12:00:00.000000+0100,Jungfraujoch,156.002,42027.0
2015-11-28T13:00:00.000000+0100,Jungfraujoch,156.637,42027.0
2015-11-28T14:00:00.000000+0100,Jungfraujoch,155.764,42027.0
2015-11-28T15:00:00.000000+0100,Jungfraujoch,156.086,42027.0
2015-11-28T16:00:00.000000+0100,Jungfraujoch,155.944,42027.0
2015-11-28T17:00:00.000000+0100,Jungfraujoch,156.104,42027.0
2015-11-28T18:00:00.000000+0100,Jungfraujoch,155.652,42027.0
2015-11-28T19:00:00.000000+0100,Jungfraujoch,155.472,42027.0
2015-11-28T20:00:00.000000+0100,Jungfraujoch,155.542,42027.0
2015-11-28T21:00:00.000000+0100,Jungfraujoch,156.27,42027.0
2015-11-28T22:00:00.000000+0100,Jungfraujoch,157.282,42027.0
2015-11-28T23:00:00.000000+0100,Jungfraujoch,156.981,42027.0
2015-11-29T00:00:00.000000+0100,Jungfraujoch,156.663,42027.0
2015-11-29T01:00:00.000000+0100,Jungfraujoch,156.342,42027.0
2015-11-29T02:00:00.000000+0100,Jungfraujoch,156.138,42027.0
2015-11-29T03:00:00.000000+0100,Jungfraujoch,156.153,42027.0
2015-11-29T04:00:00.000000+0100,Jungfraujoch,155.657,42027.0
2015-11-29T05:00:00.000000+0100,Jungfraujoch,155.544,42027.0
2015-11-29T06:00:00.000000+0100,Jungfraujoch,155.583,42027.0
2015-11-29T07:00:00.000000+0100,Jungfraujoch,155.742,42027.0
2015-11-29T08:00:00.000000+0100,Jungfraujoch,154.998,42027.0
2015-11-29T09:00:00.000000+0100,Jungfraujoch,155.533,42027.0
2015-11-29T10:00:00.000000+0100,Jungfraujoch,155.001,42027.0
2015-11-29T11:00:00.000000+0100,Jungfraujoch,154.787,42027.0
2015-11-29T12:00:00.000000+0100,Jungfraujoch,155.701,42027.0
2015-11-29T13:00:00.000000+0100,Jungfraujoch,155.744,42027.0
2015-11-29T14:00:00.000000+0100,Jungfraujoch,155.881,42027.0
2015-11-29T15:00:00.000000+0100,Jungfraujoch,155.956,42027.0
2015-11-29T16:00:00.000000+0100,Jungfraujoch,154.798,42027.0
2015-11-29T17:00:00.000000+0100,Jungfraujoch,154.721,42027.0
2015-11-29T18:00:00.000000+0100,Jungfraujoch,154.558,42027.0
2015-11-29T19:00:00.000000+0100,Jungfraujoch,155.368,42027.0
2015-11-29T20:00:00.000000+0100,Jungfraujoch,155.81,42027.0
2015-11-29T21:00:00.000000+0100,Jungfraujoch,156.143,42027.0
2015-11-29T22:00:00.000000+0100,Jungfraujoch,156.389,42027.0
2015-11-29T23:00:00.000000+0100,Jungfraujoch,155.893,42027.0
2015-11-30T00:00:00.000000+0100,Jungfraujoch,155.738,42027.0
2015-11-30T01:00:00.000000+0100,Jungfraujoch,155.833,42027.0
2015-11-30T02:00:00.000000+0100,Jungfraujoch,154.999,42027.0
2015-11-30T03:00:00.000000+0100,Jungfraujoch,155.886,42027.0
2015-11-30T04:00:00.000000+0100,Jungfraujoch,155.908,42027.0
2015-11-30T05:00:00.000000+0100,Jungfraujoch,155.417,42027.0
2015-11-30T06:00:00.000000+0100,Jungfraujoch,154.967,42027.0
2015-11-30T07:00:00.000000+0100,Jungfraujoch,155.204,42027.0
2015-11-30T08:00:00.000000+0100,Jungfraujoch,156.251,42027.0
2015-11-30T09:00:00.000000+0100,Jungfraujoch,155.724,42027.0
2015-11-30T10:00:00.000000+0100,Jungfraujoch,155.867,42027.0
2015-11-30T11:00:00.000000+0100,Jungfraujoch,156.726,42027.0
2015-11-30T12:00:00.000000+0100,Jungfraujoch,156.959,42027.0
2015-11-30T13:00:00.000000+0100,Jungfraujoch,156.777,42027.0
2015-11-30T14:00:00.000000+0100,Jungfraujoch,156.953,42027.0
2015-11-30T15:00:00.000000+0100,Jungfraujoch,155.631,42027.0
2015-11-30T16:00:00.000000+0100,Jungfraujoch,156.178,42027.0
2015-11-30T17:00:00.000000+0100,Jungfraujoch,156.359,42027.0
2015-11-30T18:00:00.000000+0100,Jungfraujoch,155.992,42027.0
2015-11-30T19:00:00.000000+0100,Jungfraujoch,156.172,42027.0
2015-11-30T20:00:00.000000+0100,Jungfraujoch,155.62,42027.0
2015-11-30T21:00:00.000000+0100,Jungfraujoch,155.613,42027.0
2015-11-30T22:00:00.000000+0100,Jungfraujoch,156.169,42027.0
2015-11-30T23:00:00.000000+0100,Jungfraujoch,155.979,42027.0
2015-12-01T00:00:00.000000+0100,Jungfraujoch,156.238,42027.0
2015-12-01T01:00:00.000000+0100,Jungfraujoch,156.456,42027.0
2015-12-01T02:00:00.000000+0100,Jungfraujoch,156.269,42027.0
2015-12-01T03:00:00.000000+0100,Jungfraujoch,156.217,42027.0
2015-12-01T04:00:00.000000+0100,Jungfraujoch,156.182,42027.0
2015-12-01T05:00:00.000000+0100,Jungfraujoch,156.692,42027.0
2015-12-01T06:00:00.000000+0100,Jungfraujoch,156.574,42027.0
2015-12-01T07:00:00.000000+0100,Jungfraujoch,156.514,42027.0
2015-12-01T08:00:00.000000+0100,Jungfraujoch,156.481,42027.0
2015-12-01T09:00:00.000000+0100,Jungfraujoch,156.181,42027.0
2015-12-01T10:00:00.000000+0100,Jungfraujoch,156.695,42027.0
